"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","grado","matricula","repitentes"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","28","2"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","23","3"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","22","3"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","23","1"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","22","1"
"540001700","0711","ESC. Nº 711","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","23","3"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","3","0"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","6","1"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","3","0"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","6","0"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","4","0"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","4","0"
"540001800","0223","ESC. Nº 223","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","4","0"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","55","0"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","64","1"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","60","4"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","74","1"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","66","1"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","51","0"
"540001900","0041","ESC. Nº 41","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","72","0"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","84","0"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","66","6"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","68","4"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","72","6"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","63","7"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","67","9"
"540002000","0236","ESC. Nº 236","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","58","7"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","28","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","24","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","35","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","18","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","20","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","21","0"
"540002100","0071","ESC. Nº 71: ""MARIA AUXILIADORA""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","18","0"
"540002300","1566","ESC. DE COMERCIO Nº 14","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","24","0"
"540002300","1566","ESC. DE COMERCIO Nº 14","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","27","0"
"540002300","1566","ESC. DE COMERCIO Nº 14","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","25","0"
"540002300","1566","ESC. DE COMERCIO Nº 14","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","16","0"
"540002300","1566","ESC. DE COMERCIO Nº 14","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","16","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","28","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","40","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","40","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","23","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","26","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","24","0"
"540002400","0638","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","24","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","4","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","2","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","5","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","3","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","3","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","5","0"
"540002600","0625","ESC. Nº 625","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","3","0"
"540002603","0625","Aula Sat. Nº 03: ""ESC. Nº 625"" (Ex Esc. Nº 872)","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Jardín de infantes ","Sala de 4 años","2",""
"540002603","0625","Aula Sat. Nº 03: ""ESC. Nº 625"" (Ex Esc. Nº 872)","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Jardín de infantes ","Sala de 5 años","1",""
"540002603","0625","Aula Sat. Nº 03: ""ESC. Nº 625"" (Ex Esc. Nº 872)","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Primaria de 7 años ","1er Año/Grado","1","0"
"540002603","0625","Aula Sat. Nº 03: ""ESC. Nº 625"" (Ex Esc. Nº 872)","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Primaria de 7 años ","2do Año/Grado","1","0"
"540002603","0625","Aula Sat. Nº 03: ""ESC. Nº 625"" (Ex Esc. Nº 872)","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Primaria de 7 años ","6to Año/Grado","2","0"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","10","0"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","11","2"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","10","1"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","4","1"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","10","3"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","4","1"
"540002700","0477","ESC. Nº 477: ""ALTO URUGUAY""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","3","2"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","20","1"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","24","6"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","23","4"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","26","6"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","24","0"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","22","0"
"540002800","0516","ESC. Nº 516: ""PROSPERO G. ALEMANDRI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","22","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 4 años","9",""
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Jardín de infantes ","Sala de 5 años","9",""
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","7","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","14","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","9","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","9","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","12","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","13","0"
"540002900","0538","ESC. Nº 538: ""FEDERICO MAYNTZHUSEN""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","13","0"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","13","0"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","6","1"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","8","0"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","14","0"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","6","1"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","6","2"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","7","3"
"540003000","0599","ESC. Nº 599","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","Aprestamiento","12","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","14","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","13","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","11","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","13","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","12","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","8","0"
"540003100","0400","ESC. Nº 400","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","18","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","9","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","1","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","8","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","12","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","5","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","1","0"
"540003101","0400","Aula Sat. Nº 01: ""ESC. Nº 400""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","6","1"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","1","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","1","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","1","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","2","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","4","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","2","0"
"540003200","0078","ESC. Nº 78","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","1","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","2","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","4","1"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","4","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","1","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","2","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","1","0"
"540003300","0121","ESC. Nº 121","APOSTOLES","AZARA","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","4","0"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","11","0"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","5","0"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","5","1"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","9","0"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","9","0"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","9","1"
"540003400","0089","ESC. Nº 89: ""PREFECTURA NAVAL ARGENTINA""","CAPITAL","FACHINAL","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","6","0"
"540003600","1435","ESC. ADULTOS Nº 33","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","138",""
"540003600","1435","ESC. ADULTOS Nº 33","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","55",""
"540003600","1435","ESC. ADULTOS Nº 33","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","11",""
"540003600","1435","ESC. ADULTOS Nº 33","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","11",""
"540003600","1435","ESC. ADULTOS Nº 33","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","35",""
"540003700","1436","ESC. ADULTOS Nº 34","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","77",""
"540003700","1436","ESC. ADULTOS Nº 34","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","9",""
"540003700","1436","ESC. ADULTOS Nº 34","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","17",""
"540003700","1436","ESC. ADULTOS Nº 34","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","20",""
"540003702","1436","Aula Sat. Nº 02: ""ESC. ADULTOS Nº 34""","25 DE MAYO","ALBA POSSE","Estatal","Rural","Adultos - Primaria ","3er Ciclo","12",""
"540003800","1702","E.F.A. ""PADRE ANTONIO SEPP""","25 DE MAYO","25 DE MAYO","Privado","Rural","Adultos-Formación Profesional/Capacitación Laboral","4to Año/Grado","26",""
